artist,lyrics
Bob Marley,"Hey Mr. Music
Ya sure sound good to me
I can't refuse it
What got to be, got to be

Feel like dancing
Dance 'cause we are free

I got my home
In the promise land
But I feel at home
Can you understand

Said the road is rocky
Sure feels good to me
And if your lucky
Together we'd always be

I will ride it
The sun is a risin'
The sign is a rising
Are you really riding?
Are you really riding?

Are you really riding?
Are you really riding?

Rainbow country
Rainbow country

Rainbow country
Rainbow country

Hey Mr. Music
Ya sure sound good to me
I can't refuse it
We got to be, got to be

Feel like dancing
Dance 'cause we are free

I got my home
In the promise land
I feel at home
Can you understand

Said the road is rocky
Sure feels good to me
And if I'm lucky
Together we'd always be

I will ride it
The sun is a risin'
The sun is a risin'
Moon is a risin'

I will ride it
I will ride it

I will ride it
I will ride it

And though the road is rocky
Sure feels good to me
And if I'm lucky
Together we'd always be

I will ride it
Rainbow country
Rainbow yountry
Rainbow country

Sun is a risin'
Sun is a risin'
Moon is a risin'
Sun is a risin'
Sun is a risin'

Sun is a risin'
Rainbow country
Rainbow country

Rainbow country
Rainbow country

Rainbow country
Rainbow country

Sayin', hey Mr. Music
Sure sound good to me
I can't refuse it
'Cause, what have we got to be

Feel like dancing
Dance 'cause we are free

I got my own
In the promise land
Feel at home
Can you understand

And though the road is rocky
Sure feels good to me
And if I'm lucky
Together we'd always be

Rainbow country
Rainbow country

Rainbow country"
Bob Marley,"Cheer up my brothers, cheer up my sisters
Cheer up my momma too, lord
Cheer up my father, let me say
I know it won't be long
That change has got to come
That change has got to come
And I know that it won't be long

We've been down in captivity (captivity) so long, so long
If we unite then we will be free (we will be free)
So strong, so strong, come I want you to
Cheer up my (brothers) my sisters
(Cheer up my sisters) let me say
Cheer up my my my momma too, lord
Cheer up my father

Let me say, we've been down in captivity (captivity)
So long, so long
We unite we will be free (we will be free)
So strong, so strong
Cheer up my my my my my my brother
(Cheer up my sister) cheer up my sisters
(Cheer up my momma) my momma too lord
(Cheer up my) my father
And I, I, I"
Bob Marley,"Huh, please don't you rock my boat
'Cause I don't want my boat to be rockin' anyhow
Please don't you rock my boat, no
'Cause I don't want my boat to be rockin'

I'm tellin' you that, oh, ooh, aah, I like it a-like a-this
Can you miss?
And you should know, ooh, aah, when I like it a-like a-this
Am I really it? Ooh yeah
You satis- satis- satisfy my soul, morning time
Evening cold, fy my soul
Yes, I've been a-tellin' you, bake me the sweetest cakes
I'm happy inside all the time
Oh, can't you see what you've done for me, yeah

You make me feel like when we bend them new corners
We feel like sweepstake winners, yeah
When we bend them new corners
We feel like sweepstake winners

And I said, oh, ooh, aah, I like it a-like a-this
Yes, I do
And you should know, ooh, aah, when I like it a-like a-this
I've got it, just can't miss, ooh
Satis- satisfy my soul, darlin'
Make me love you in the morning time, yeah
If ever I treated you bad, make it up to me one time
'Cause I'm happy inside all the time
I want you beside me, yeah, to be mine

One thing you've got to do, is when a-we holding hands together
You've got to know that we love, a-love each other, yeah
And if every time you should walk away from me now
You know I need your sympathy, yeah

Can you see? Do you believe me?
Oh, darlin', darlin', I'm callin', callin'
Satisfy my soul, satisfy my soul
Never, never, never give it up now

All in the same boat
Rockin' on the same route
We got to get together, join each other
And can't you see what I've got for you, yeah

I'm happy, happy, happy, happy, happy, and not you can turn me blue now
Come a little closer, satisfy my"
Bob Marley,"Tra la la la la, tra la la la la, soul captives are free
Tra la la la la, tra la la la la, soul captives are free

When you wake up early in the morning 
And you work like devils in the sun
Time slips away without a warning
But freedom day will come

Tra la la la la, tra la la la la, soul captives are free
Tra la la la la, tra la la la la, soul captives are free

When you wake up early in the morning 
And you work like devils in the sun
Time slips away without a warning
But freedom day will come

Tra la la la la, tra la la la la, soul captives are free
Tra la la la la, tra la la la la"
Bob Marley,"One good thing about music, when it hits ya 
(You feel no pain)
Wo-wo-wo, I say
One good thing about music, when it hits ya
(you feel no pain)
Hit me with music, yeah, hit me with music now!

This is (Trench Town Rock) don't watch that
(Trench Town Rock) big fish or sprat now
(Trench Town Rock) you reap what you sow
(Trench Town Rock) and only Jah-Jah know
(Trench Town Rock) I never turn my back
(Trench Town Rock) I give the slum a try
(Trench Town Rock) I never let the children cry
(Trench Town Rock) 'cause you got to tell Jah-Jah why
(Groovin') It's Kingston twelve
(Groovin') It's Kingston twelve
(Groovin') It's Kingston twelve, now
(Groovin') It's Kingston twelve
(No want you fe galang so) oh no!
(No want you fe galang so) scaba-dip, scaba
(You want come cold I up) scaba-diba-dip, scaba-dip, scaba-dip
(But you can't come cold I up)
Wo-wo-wo, I'm a groover
And the world know by now, now, now, now, now, now, now, now, y'all
Oh now, I say, you feel no pain now
One good thing about music
When it hits ya (you feel no pain) feel no pain
Hit me with music, now, wo now
Hit me with music now
Hit me with music, 'arder, brutalize me!
(Hit me with music!)

This is (Trench Town Rock) I say don't watch that
(Trench Town Rock) if you are big fish or sprat
(Trench Town Rock) you reap what you sow 
(Trench Town Rock) I, everyone know now
(Trench Town Rock) don't turn your back!
(Trench Town Rock) I say, give a slum a try
(Trench Town Rock) never let the children cry
(Trench Town Rock) or you got to tell Jah-Jah why
It's Kingston twelve
(Groovin') it's Kingston twelve
(Groovin') I said, it's Kingston twelve now
(Groovin') wo-wo-wo-wo, it's Kingston twelve
(No want you fe galang so) since I told you that
(No want you fe galang so) we should live with love
(You want come cold I up) and I don't do that 
(But you can't come cold I up) I look da now
And then it's Kingston twelve, uh!
Good God, look a-here now (you feel no pain) uh!
Hit me with music, yeah, come on (hit me with music)
(Hit me with music), oh my brother (hit me with music) brutalize me!
(Hit me with music) oh hurt me (hit me with music)
We can trash this ourselves!
(Hit me with music)
(Trench Town Rock) don't call no cop
(Rock) we can trash things ourselves
(Trench Town Rock) got no stacks on no shelves
But let me tell ya, behave yourselves!
(Trench Town Rock)"
Imagine Dragons,"Two hearts, one valve
Pumping the blood, we were the flood
We were the body and
Two lives, one life
Sticking it out, letting you down
Making it right

Seasons, they will change
Life will make you grow
Change will make you cry, cry, cry
Everything is temporary
Everything will slide
Love will never die, die, die

I know that
Ooh, ooh, ooh, ooh
Birds fly in different directions
Ooh, ooh, ooh, ooh
I hope to see you again

Sunsets, sunrises
Living the dream, watching the leaves
Changing the seasons
Some nights, I think of you
Reliving the past, wishing it'd last
Wishing and dreaming

Seasons, they will change
Life will make you grow
Death can make you hard, hard, hard
Everything is temporary
Everything will slide
Love will never die, die, die

I know that
Ooh, ooh, ooh, ooh
Birds fly in different directions
Ooh, ooh, ooh, ooh
I hope to see you again
Ooh, ooh, ooh, ooh
Birds fly in different directions
Ooh, ooh, ooh, ooh
So fly high, so fly high

When the moon is lookin' down
Shinin' light upon your ground
I'm flyin' up to let you see
That the shadow cast is me

I know that
Ooh, ooh, ooh, ooh
Birds fly in different directions
Ooh, ooh, ooh, ooh (oh)
I hope to see you again
Ooh, ooh, ooh, ooh
Birds fly in different directions
Ooh, ooh, ooh, ooh (oh)
So fly high, so fly high
Ooh, ooh, ooh, ooh
So fly high, so fly high
Ooh, ooh, ooh, ooh (oh)
So fly high, so fly high"
Imagine Dragons,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things
And wanna leave my own life behind
Not a yes sir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder

Thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder, thunder
Thunder

Kids were laughing in my classes
While I was scheming for the masses
Who do you think you are?
Dreaming 'bout being a big star
They say you're basic, they say you're easy
You're always riding in the back seat
Now I'm smiling from the stage while
You were clapping in the nose bleeds

Thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder

Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder"
Imagine Dragons,"Oh, hush, my dear, it's been a difficult year
And terrors don’t prey on innocent victims
Trust me, darlin', trust me darlin'
It’s been a loveless year
I'm a man of three fears
Integrity, faith and crocodile tears
Trust me, darlin', trust me, darlin'

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you’re free to go

Did all my dreams never mean one thing?
Does happiness lie in a diamond ring?
Oh, I’ve been askin' for
Oh, I’ve been askin' for problems, problems, problems
I wage my war, on the world inside
I take my gun to the enemy's side
Oh, I've been askin’ for (trust me, darlin')
Oh, I've been askin' for (trust me, darlin') problems, problems, problems

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me

I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

Oh
Please believe me
Please believe me"
Imagine Dragons,"Oh, hush, my dear, it's been a difficult year
And terrors don't prey on 
Innocent victims
Trust me, darling, trust me darling
It's been a loveless year
I'm a man of three fears
Integrity, faith and 
Crocodile tears
Trust me, darling, trust me, darling

So look me in the eyes
Tell me what you see
Perfect paradise
Tearing at the seams
I wish I could escape
I don't wanna fake it
Wish I could erase it
Make your heart believe

But I'm a bad liar, bad liar
Now you know
Now you know
That I'm a bad liar, bad liar
Now you know, you're free to go (go)

Did all my dreams never mean one thing?
Does happiness lie in a diamond ring?
Oh, I've been askin' for
Oh, I've been askin' for problems, problems, problems
I wage my war, on the world inside
I take my gun to the enemy's side
Oh, I've been askin' for (trust me, darling)
Oh, I've been askin' for (trust me, darling) 
Problems, problems, problems

So look me in the eyes
Tell me what you see
Perfect paradise
Tearing at the seams
I wish I could escape
I don't wanna fake it
Wish I could erase it
Make your heart believe

But I'm a bad liar, bad liar
Now you know
Now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me

I'm a bad liar, bad liar
Now you know
Now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

Oh
Please believe me
Please believe me"
Imagine Dragons,"With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken

Where are you? Where are you?
Oh, now that I need you most and
My heart upon my sleeve, broken down, whoa

I guess I'm just down on my luck a bit, shakin' me out of it
I guess I'm just down on my luck a bit, shakin' me out of it

With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken
Where are you? Where are you?
Oh, now that I need you most and
My heart upon my sleeve, broken down, down, down, down

Now, I can't go a single day without thinking of the words I'd say
And I can't do a single thing without thinking of you, thinking of you

Now I'm just left with the pieces to put back together
(Together, together, together)
(Forever, forever, forever)

With my heart upon my sleeve
My head down low, I still feel broken
Down upon my knees
With my head down low and I still feel broken
Where are you? Where are you?
Oh, now that I need you most and
My heart upon my sleeve, broken down, down, down, down"
Imagine Dragons,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things
And wanna leave my own life behind
Not a yes sir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder

Thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder, thunder
Thunder

Kids were laughing in my classes
While I was scheming for the masses
Who do you think you are?
Dreaming 'bout being a big star
They say you're basic, they say you're easy
You're always riding in the back seat
Now I'm smiling from the stage while
You were clapping in the nose bleeds

Thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder

Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder"
Imagine Dragons,"I do what it takes
I do what it takes
I do what it takes

Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling it's vulturous
Negative, nepotist
Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes

Always had a fear of being typical
Looking at my body feeling miserable
Always hanging on to the visual
I wanna be invisible
Looking at my years like a martyrdom
Everybody needs to be a part of 'em
Never be enough, I'm the prodigal son
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes
'Cause I love the adrenaline in my veins
I do what it takes
I do what it takes

Hypocritical, egotistical
Don't wanna be the parenthetical, hypothetical
Working onto something that I'm proud of, out of the box
An epoxy to the world and the vision we've lost
I'm an apostrophe
I'm just a symbol to remind you that there's more to see
I'm just a product of the system, a catastrophe
And yet a masterpiece, and yet I'm half-diseased
And when I am deceased
At least I go down to the grave and die happily
Leave the body of my soul to be a part of me
I do what it takes

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes"
Imagine Dragons,"Oh, hush, my dear, it's been a difficult year
And terrors don’t prey on innocent victims
Trust me, darlin', trust me darlin'
It’s been a loveless year
I'm a man of three fears
Integrity, faith and crocodile tears
Trust me, darlin', trust me, darlin'

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you’re free to go

Did all my dreams never mean one thing?
Does happiness lie in a diamond ring?
Oh, I’ve been askin' for
Oh, I’ve been askin' for problems, problems, problems
I wage my war, on the world inside
I take my gun to the enemy's side
Oh, I've been askin’ for (trust me, darlin')
Oh, I've been askin' for (trust me, darlin') problems, problems, problems

So look me in the eyes, tell me what you see
Perfect paradise, tearin' at the seams
I wish I could escape, I don't wanna fake it
Wish I could erase it, make your heart believe

But I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

I can't breathe, I can't be
I can't be what you want me to be
Believe me, this one time
Believe me

I'm a bad liar, bad liar
Now you know, now you know
That I'm a bad liar, bad liar
Now you know, you're free to go

Oh
Please believe me
Please believe me"
Imagine Dragons,"I know I've given up
A hundred times before
But I know a miracle
Is not something to ignore

You take me for a fool
You take me for a fool

I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours

I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours

Are you the only one
Lost in the millions?
Or are you my grain of sand
That's blowing in the wind?

I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours

I never knew anybody 'til I knew you
I never knew anybody 'til I knew you
And I know when it rains, oh, it pours
And I know I was born to be yours

I was born to be yours
I was born, born, born, born
I was born to be yours
I was born, born, born
I was born to be yours
I was born, born, born, born
I was born to be yours
Oh woah

Oh woah (hey)
Born to be yours
I was born, born, born, born
I was born to be yours
I was born, born, born
I was born to be yours
I was born, born, born, born
I was born to be yours (oh)"
Imagine Dragons,"Will you hold the line?
When every one of them is giving up or giving in, tell me
In this house of mine?
Nothing ever comes without a consequence or cost, tell me
Will the stars align?
Will heaven step in? Will it save us from our sin? Will it?
'Cause this house of mine stands strong

That's the price you pay
Leave behind your heartache, cast away
Just another product of today
Rather be the hunter than the prey
And you're standing on the edge, face up 'cause you're a

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Will somebody
Let me see the light within the dark trees' shadows and
What's happenin'?
Lookin' through the glass find the wrong within the past knowin'
We are the youth
Cut until it bleeds, inside a world without the peace facing
A bit of the truth, the truth

That's the price you pay
Leave behind your heartache, cast away
Just another product of today
Rather be the hunter than the prey
And you're standing on the edge, face up 'cause you're a

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Deep inside me, I'm fading to black, I'm fading
Took an oath by the blood of my hand, won't break it
I can taste it, the end is upon us, I swear
Gonna make it
I'm gonna make it

Natural
A beating heart of stone
You gotta be so cold
To make it in this world
Yeah, you're a natural
Living your life cutthroat
You gotta be so cold
Yeah, you're a natural

Natural
Yeah, you're a natural"
Imagine Dragons,"I do what it takes
I do what it takes
I do what it takes

Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling it's vulturous
Negative, nepotist
Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes

Always had a fear of being typical
Looking at my body feeling miserable
Always hanging on to the visual
I wanna be invisible
Looking at my years like a martyrdom
Everybody needs to be a part of 'em
Never be enough, I'm the prodigal son
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes
'Cause I love the adrenaline in my veins
I do what it takes
I do what it takes

Hypocritical, egotistical
Don't wanna be the parenthetical, hypothetical
Working onto something that I'm proud of, out of the box
An epoxy to the world and the vision we've lost
I'm an apostrophe
I'm just a symbol to remind you that there's more to see
I'm just a product of the system, a catastrophe
And yet a masterpiece, and yet I'm half-diseased
And when I am deceased
At least I go down to the grave and die happily
Leave the body of my soul to be a part of me
I do what it takes

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes"
Imagine Dragons,"Just a young gun with a quick fuse
I was uptight, wanna let loose
I was dreaming of bigger things
And wanna leave my own life behind
Not a yes sir, not a follower
Fit the box, fit the mold
Have a seat in the foyer, take a number
I was lightning before the thunder

Thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder, thunder
Thunder

Kids were laughing in my classes
While I was scheming for the masses
Who do you think you are?
Dreaming 'bout being a big star
They say you're basic, they say you're easy
You're always riding in the back seat
Now I'm smiling from the stage while
You were clapping in the nose bleeds

Thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder, thunder
Thunder, thun', thunder
Thun-thun-thunder, thunder

Thunder, feel the thunder
Lightning and the thunder
Thunder, feel the thunder
Lightning and the thunder
Thunder

Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder
Thunder, feel the thunder
Lightning and the thunder, thunder

Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder
Thunder, thunder, thunder
Thun-thun-thunder, thunder"
Imagine Dragons,"So this is what you meant
When you said that you were spent
And now it's time to build from the bottom of the pit, right to the top
Don't hold back
Packing my bags and giving the Academy a rain check

I don't ever want to let you down
I don't ever want to leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger but then I'll admit
I'm just the same as I was
Now don't you understand
I'm never changing who I am

So this is where you fell
And I am left to sell
The path to heaven runs through miles of clouded hell right to the top
Don't look back
Turning to rags and giving the commodities a rain check

I don't ever want to let you down
I don't ever want to leave this town
'Cause after all
This city never sleeps at night

It's time to begin, isn't it?
I get a little bit bigger but then I'll admit
I'm just the same as I was
Now don't you understand
I'm never changing who I am

It's time to begin, isn't it?
I get a little bit bigger but then I'll admit
I'm just the same as I was
Now don't you understand
I'm never changing who I am

This road never looked so lonely
This house doesn't burn down slowly
To ashes
To ashes

It's time to begin, isn't it?
I get a little bit bigger but then I'll admit
I'm just the same as I was
Now don't you understand
I'm never changing who I am

It's time to begin, isn't it?
I get a little bit bigger but then I'll admit
I'm just the same as I was
Now don't you understand
I'm never changing who I am"
Imagine Dragons,"Whoa, oh, oh
Whoa, oh, oh
Whoa, oh, oh
Whoa

I'm waking up to ash and dust
I wipe my brow and I sweat my rust
I'm breathing in the chemicals

I'm breaking in, shaping up, then checking out on the prison bus
This is it, the apocalypse
Whoa

I'm waking up, I feel it in my bones
Enough to make my systems blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive

I raise my flags, don my clothes
It's a revolution, I suppose
We'll paint it red to fit right in
Whoa

I'm breaking in, shaping up, then checking out on the prison bus
This is it, the apocalypse
Whoa

I'm waking up, I feel it in my bones
Enough to make my systems blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive

All systems go, the sun hasn't died
Deep in my bones, straight from inside

I'm waking up, I feel it in my bones
Enough to make my systems blow
Welcome to the new age, to the new age
Welcome to the new age, to the new age
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive
Whoa, oh, oh, oh, oh, whoa, oh, oh, oh, I'm radioactive, radioactive"
Imagine Dragons,"I do what it takes
I do what it takes
I do what it takes

Falling too fast to prepare for this
Tripping in the world could be dangerous
Everybody circling it's vulturous
Negative, nepotist
Everybody waiting for the fall of man
Everybody praying for the end of times
Everybody hoping they could be the one
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes

Always had a fear of being typical
Looking at my body feeling miserable
Always hanging on to the visual
I wanna be invisible
Looking at my years like a martyrdom
Everybody needs to be a part of 'em
Never be enough, I'm the prodigal son
I was born to run, I was born for this

Whip, whip
Run me like a race horse
Pull me like a ripcord
Break me down and build me up
I wanna be the slip, slip
Word upon your lip, lip
Letter that you rip, rip
Break me down and build me up

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Do what it takes
'Cause I love the adrenaline in my veins
I do what it takes
I do what it takes

Hypocritical, egotistical
Don't wanna be the parenthetical, hypothetical
Working onto something that I'm proud of, out of the box
An epoxy to the world and the vision we've lost
I'm an apostrophe
I'm just a symbol to remind you that there's more to see
I'm just a product of the system, a catastrophe
And yet a masterpiece, and yet I'm half-diseased
And when I am deceased
At least I go down to the grave and die happily
Leave the body of my soul to be a part of me
I do what it takes

Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes
Whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do whatever it takes (oh)
'Cause I love how it feels when I break the chains
Whatever it takes (oh)
You take me to the top
I'm ready for whatever it takes (oh)
'Cause I love the adrenaline in my veins
I do what it takes"
Imagine Dragons,"All my life I've been sittin' at the table
Watchin' them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
But now it's 'bout time to raise up and petition

All my life I've been sittin' at the table
Watching them kids, they're living in a fable
Looks, luck, money and never left a'wishin'
Now it's 'bout time to stand up and petition

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine

I'm not scared of what you're gonna tell me
No, I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision

I'm not scared of what you're gonna tell me
And I'm not scared of the beast in the belly
Fill my cup with endless ambition
And paint this town with my very own vision

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine

I am the machine

'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
'Cause I've been wondering
When you gonna see I'm not for sale
I've been questioning
When you gonna see I'm not a part of your machine
Not a part of your machine
I am the machine"
